"ID","degree","eigen_clust","walk_clust","url"
"doi:10.18739/A2XV7T",4,82,241,"https://arcticdata.io/catalog/view/doi:10.18739/A2XV7T"
"doi:10.18739/A2XW1W",6,62,87,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW1W"
"doi:10.18739/A2XW28",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW28"
"doi:10.18739/A2XW3N",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW3N"
"doi:10.18739/A2XW47V7H",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW47V7H"
"doi:10.18739/A2XW47V9G",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW47V9G"
"doi:10.18739/A2XW47W12",3,65,86,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW47W12"
"doi:10.18739/A2XW6S",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW6S"
"doi:10.18739/A2XW8J",13,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A2XW8J"
"doi:10.18739/A2XZ4Q",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2XZ4Q"
"doi:10.18739/A2XZ53",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2XZ53"
"doi:10.18739/A2XZ6G",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2XZ6G"
"doi:10.18739/A2XZ7V",13,29,17,"https://arcticdata.io/catalog/view/doi:10.18739/A2XZ7V"
"doi:10.18739/A2XZ87",14,29,17,"https://arcticdata.io/catalog/view/doi:10.18739/A2XZ87"
"doi:10.18739/A2Z00V",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z00V"
"doi:10.18739/A2Z017",26,4,225,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z017"
"doi:10.18739/A2Z02Z80S",1,134,145,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z02Z80S"
"doi:10.18739/A2Z04C",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z04C"
"doi:10.18739/A2Z05R",5,67,136,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z05R"
"doi:10.18739/A2Z064",5,167,16,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z064"
"doi:10.18739/A2Z08W",2,127,126,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z08W"
"doi:10.18739/A2Z19M",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z19M"
"doi:10.18739/A2Z229",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z229"
"doi:10.18739/A2Z23P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z23P"
"doi:10.18739/A2Z29Z",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z29Z"
"doi:10.18739/A2Z31NN33",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z31NN33"
"doi:10.18739/A2Z31NN4K",33,7,128,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z31NN4K"
"doi:10.18739/A2Z34D",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z34D"
"doi:10.18739/A2Z35S",7,135,139,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z35S"
"doi:10.18739/A2Z37J",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z37J"
"doi:10.18739/A2Z543",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z543"
"doi:10.18739/A2Z577",19,9,138,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z577"
"doi:10.18739/A2Z60C20C",105,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z60C20C"
"doi:10.18739/A2Z82C",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z82C"
"doi:10.18739/A2Z83R",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z83R"
"doi:10.18739/A2Z86W",16,172,5,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z86W"
"doi:10.18739/A2Z88N",24,32,249,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z88N"
"doi:10.18739/A2Z892D9K",33,7,128,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z892D9K"
"doi:10.18739/A2Z92Q",10,14,110,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z92Q"
"doi:10.18739/A2Z95V",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2Z95V"
"doi:10.18739/A2ZC0N",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZC0N"
"doi:10.18739/A2ZC3S",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZC3S"
"doi:10.18739/A2ZC6X",89,172,15,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZC6X"
"doi:10.18739/A2ZC7RT43",29,17,236,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZC7RT43"
"doi:10.18739/A2ZC7RT5K",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZC7RT5K"
"doi:10.18739/A2ZC7RT62",4,8,219,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZC7RT62"
"doi:10.18739/A2ZD2R",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZD2R"
"doi:10.18739/A2ZF6M",3,94,134,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZF6M"
"doi:10.18739/A2ZF9R",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZF9R"
"doi:10.18739/A2ZG0P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZG0P"
"doi:10.18739/A2ZG5K",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZG5K"
"doi:10.18739/A2ZG6G689",6,91,220,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZG6G689"
"doi:10.18739/A2ZG6Z",2,172,130,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZG6Z"
"doi:10.18739/A2ZG7B",12,170,57,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZG7B"
"doi:10.18739/A2ZH01",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZH01"
"doi:10.18739/A2ZH1D",7,92,108,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZH1D"
"doi:10.18739/A2ZH2S",1,117,178,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZH2S"
"doi:10.18739/A2ZH35",12,8,157,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZH35"
"doi:10.18739/A2ZJ71",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZJ71"
"doi:10.18739/A2ZJ8D",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZJ8D"
"doi:10.18739/A2ZJ9S",10,72,22,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZJ9S"
"doi:10.18739/A2ZK13",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZK13"
"doi:10.18739/A2ZK55K9N",29,17,236,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZK55K9N"
"doi:10.18739/A2ZK55M0R",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZK55M0R"
"doi:10.18739/A2ZK8R",5,114,94,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZK8R"
"doi:10.18739/A2ZM1F",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZM1F"
"doi:10.18739/A2ZM2T",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZM2T"
"doi:10.18739/A2ZM36",7,170,73,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZM36"
"doi:10.18739/A2ZP3W02M",5,170,177,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZP3W02M"
"doi:10.18739/A2ZP48",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZP48"
"doi:10.18739/A2ZP95",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZP95"
"doi:10.18739/A2ZQ1G",7,92,108,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZQ1G"
"doi:10.18739/A2ZR3K",8,60,132,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZR3K"
"doi:10.18739/A2ZR6Q",4,115,190,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZR6Q"
"doi:10.18739/A2ZR73",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZR73"
"doi:10.18739/A2ZR9V",12,31,229,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZR9V"
"doi:10.18739/A2ZS2J",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZS2J"
"doi:10.18739/A2ZS2KC6D",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZS2KC6D"
"doi:10.18739/A2ZS2KC8C",19,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZS2KC8C"
"doi:10.18739/A2ZS49",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZS49"
"doi:10.18739/A2ZS8T",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZS8T"
"doi:10.18739/A2ZT04",14,64,232,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZT04"
"doi:10.18739/A2ZV6R",2,83,247,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZV6R"
"doi:10.18739/A2ZV74",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZV74"
"doi:10.18739/A2ZW18R7R",25,170,31,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW18R7R"
"doi:10.18739/A2ZW18R87",7,89,233,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW18R87"
"doi:10.18739/A2ZW18R9Q",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW18R9Q"
"doi:10.18739/A2ZW18S0T",68,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW18S0T"
"doi:10.18739/A2ZW2K",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW2K"
"doi:10.18739/A2ZW3Z",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW3Z"
"doi:10.18739/A2ZW7G",14,88,80,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW7G"
"doi:10.18739/A2ZW8V",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW8V"
"doi:10.18739/A2ZW97",21,28,237,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZW97"
"doi:10.18739/A2ZZ41",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZZ41"
"doi:10.18739/A2ZZ5D",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZZ5D"
"doi:10.18739/A2ZZ6S",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZZ6S"
"doi:10.18739/A2ZZ75",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZZ75"
"doi:10.18739/A2ZZ8J",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2ZZ8J"
"doi:10.5065/D6000038",3,168,30,"https://arcticdata.io/catalog/view/doi:10.5065/D6000038"
"doi:10.5065/D600004Q",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D600004Q"
"doi:10.5065/D6000055",96,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6000055"
"doi:10.5065/D600008H",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D600008H"
"doi:10.5065/D6028PJ3",35,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6028PJ3"
"doi:10.5065/D6028PM0",102,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6028PM0"
"doi:10.5065/D6028PPW",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6028PPW"
"doi:10.5065/D6057CXZ",2,136,85,"https://arcticdata.io/catalog/view/doi:10.5065/D6057CXZ"
"doi:10.5065/D6057D08",177,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6057D08"
"doi:10.5065/D6057D25",52,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6057D25"
"doi:10.5065/D6057D3M",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6057D3M"
"doi:10.5065/D60863BP",44,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60863BP"
"doi:10.5065/D60863C4",10,72,22,"https://arcticdata.io/catalog/view/doi:10.5065/D60863C4"
"doi:10.5065/D60863DK",122,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60863DK"
"doi:10.5065/D60863F1",20,173,55,"https://arcticdata.io/catalog/view/doi:10.5065/D60863F1"
"doi:10.5065/D60863GG",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60863GG"
"doi:10.5065/D60863HX",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60863HX"
"doi:10.5065/D60C4STH",21,169,56,"https://arcticdata.io/catalog/view/doi:10.5065/D60C4STH"
"doi:10.5065/D60C4SVZ",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D60C4SVZ"
"doi:10.5065/D60C4SWD",13,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D60C4SWD"
"doi:10.5065/D60C4SXV",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D60C4SXV"
"doi:10.5065/D60C4SZ9",14,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D60C4SZ9"
"doi:10.5065/D60G3H4W",106,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D60G3H4W"
"doi:10.5065/D60G3H77",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D60G3H77"
"doi:10.5065/D60G3H8P",4,177,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60G3H8P"
"doi:10.5065/D60G3H94",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60G3H94"
"doi:10.5065/D60K26NJ",116,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D60K26NJ"
"doi:10.5065/D60K26P0",53,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D60K26P0"
"doi:10.5065/D60K26QF",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60K26QF"
"doi:10.5065/D60K26RW",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D60K26RW"
"doi:10.5065/D60P0X2W",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D60P0X2W"
"doi:10.5065/D60P0X4S",49,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D60P0X4S"
"doi:10.5065/D60P0X57",16,168,60,"https://arcticdata.io/catalog/view/doi:10.5065/D60P0X57"
"doi:10.5065/D60P0X6P",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D60P0X6P"
"doi:10.5065/D60R9MDR",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D60R9MDR"
"doi:10.5065/D60R9MGN",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D60R9MGN"
"doi:10.5065/D60R9MH3",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D60R9MH3"
"doi:10.5065/D60R9MJJ",121,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60R9MJJ"
"doi:10.5065/D60V89T2",59,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D60V89T2"
"doi:10.5065/D60V89WZ",12,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D60V89WZ"
"doi:10.5065/D60V89XD",7,135,139,"https://arcticdata.io/catalog/view/doi:10.5065/D60V89XD"
"doi:10.5065/D60V8B0Q",89,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D60V8B0Q"
"doi:10.5065/D60Z719P",17,137,173,"https://arcticdata.io/catalog/view/doi:10.5065/D60Z719P"
"doi:10.5065/D60Z71CK",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D60Z71CK"
"doi:10.5065/D60Z71FG",17,170,67,"https://arcticdata.io/catalog/view/doi:10.5065/D60Z71FG"
"doi:10.5065/D6125QQX",49,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D6125QQX"
"doi:10.5065/D6125QRC",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D6125QRC"
"doi:10.5065/D6125QST",52,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6125QST"
"doi:10.5065/D6154F2R",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6154F2R"
"doi:10.5065/D6154F4N",14,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6154F4N"
"doi:10.5065/D6154F53",1,121,188,"https://arcticdata.io/catalog/view/doi:10.5065/D6154F53"
"doi:10.5065/D6154F6J",5,170,63,"https://arcticdata.io/catalog/view/doi:10.5065/D6154F6J"
"doi:10.5065/D6154F70",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6154F70"
"doi:10.5065/D61834HH",40,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D61834HH"
"doi:10.5065/D61834JZ",5,170,63,"https://arcticdata.io/catalog/view/doi:10.5065/D61834JZ"
"doi:10.5065/D61834KD",44,171,52,"https://arcticdata.io/catalog/view/doi:10.5065/D61834KD"
"doi:10.5065/D61834N9",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D61834N9"
"doi:10.5065/D61834PR",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D61834PR"
"doi:10.5065/D61C1TW0",3,168,46,"https://arcticdata.io/catalog/view/doi:10.5065/D61C1TW0"
"doi:10.5065/D61C1TZW",14,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D61C1TZW"
"doi:10.5065/D61C1V0R",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D61C1V0R"
"doi:10.5065/D61C1V16",16,172,5,"https://arcticdata.io/catalog/view/doi:10.5065/D61C1V16"
"doi:10.5065/D61C1V2N",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D61C1V2N"
"doi:10.5065/D61G0J88",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D61G0J88"
"doi:10.5065/D61G0JB5",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D61G0JB5"
"doi:10.5065/D61G0JCM",110,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D61G0JCM"
"doi:10.5065/D61G0JD2",25,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D61G0JD2"
"doi:10.5065/D61G0JFH",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D61G0JFH"
"doi:10.5065/D61J97RX",36,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D61J97RX"
"doi:10.5065/D61J97SC",6,169,64,"https://arcticdata.io/catalog/view/doi:10.5065/D61J97SC"
"doi:10.5065/D61J97TT",3,41,75,"https://arcticdata.io/catalog/view/doi:10.5065/D61J97TT"
"doi:10.5065/D61J97V8",25,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D61J97V8"
"doi:10.5065/D61J97WQ",21,173,55,"https://arcticdata.io/catalog/view/doi:10.5065/D61J97WQ"
"doi:10.5065/D61J97ZM",100,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D61J97ZM"
"doi:10.5065/D61N7Z4T",2,169,46,"https://arcticdata.io/catalog/view/doi:10.5065/D61N7Z4T"
"doi:10.5065/D61N7Z75",24,170,79,"https://arcticdata.io/catalog/view/doi:10.5065/D61N7Z75"
"doi:10.5065/D61N7Z8M",7,135,139,"https://arcticdata.io/catalog/view/doi:10.5065/D61N7Z8M"
"doi:10.5065/D61N7Z92",31,172,69,"https://arcticdata.io/catalog/view/doi:10.5065/D61N7Z92"
"doi:10.5065/D61R6NM1",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D61R6NM1"
"doi:10.5065/D61R6NNG",15,170,72,"https://arcticdata.io/catalog/view/doi:10.5065/D61R6NNG"
"doi:10.5065/D61R6NPX",31,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D61R6NPX"
"doi:10.5065/D61V5C09",6,169,64,"https://arcticdata.io/catalog/view/doi:10.5065/D61V5C09"
"doi:10.5065/D61V5C1R",23,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D61V5C1R"
"doi:10.5065/D61V5C26",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D61V5C26"
"doi:10.5065/D61V5C43",89,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D61V5C43"
"doi:10.5065/D61Z42C5",27,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D61Z42C5"
"doi:10.5065/D61Z42DM",116,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D61Z42DM"
"doi:10.5065/D61Z42F2",4,138,11,"https://arcticdata.io/catalog/view/doi:10.5065/D61Z42F2"
"doi:10.5065/D61Z42HZ",14,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D61Z42HZ"
"doi:10.5065/D61Z42JD",16,168,60,"https://arcticdata.io/catalog/view/doi:10.5065/D61Z42JD"
"doi:10.5065/D6222RSD",13,168,68,"https://arcticdata.io/catalog/view/doi:10.5065/D6222RSD"
"doi:10.5065/D6222RTV",4,168,68,"https://arcticdata.io/catalog/view/doi:10.5065/D6222RTV"
"doi:10.5065/D6222RV9",1,139,203,"https://arcticdata.io/catalog/view/doi:10.5065/D6222RV9"
"doi:10.5065/D6222RWR",27,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D6222RWR"
"doi:10.5065/D6222RX6",26,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6222RX6"
"doi:10.5065/D6251G64",99,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6251G64"
"doi:10.5065/D6251G81",3,168,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6251G81"
"doi:10.5065/D6251G9G",25,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D6251G9G"
"doi:10.5065/D6251GBX",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6251GBX"
"doi:10.5065/D6251GCC",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6251GCC"
"doi:10.5065/D62805MF",101,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D62805MF"
"doi:10.5065/D62805QS",25,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D62805QS"
"doi:10.5065/D62805R7",40,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D62805R7"
"doi:10.5065/D62805SP",31,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D62805SP"
"doi:10.5065/D62B8W17",1,178,36,"https://arcticdata.io/catalog/view/doi:10.5065/D62B8W17"
"doi:10.5065/D62B8W2P",16,170,23,"https://arcticdata.io/catalog/view/doi:10.5065/D62B8W2P"
"doi:10.5065/D62B8W34",9,167,54,"https://arcticdata.io/catalog/view/doi:10.5065/D62B8W34"
"doi:10.5065/D62B8W4K",2,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62B8W4K"
"doi:10.5065/D62B8W51",25,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D62B8W51"
"doi:10.5065/D62B8W6G",53,172,69,"https://arcticdata.io/catalog/view/doi:10.5065/D62B8W6G"
"doi:10.5065/D62F7KFJ",16,170,23,"https://arcticdata.io/catalog/view/doi:10.5065/D62F7KFJ"
"doi:10.5065/D62F7KHF",33,7,128,"https://arcticdata.io/catalog/view/doi:10.5065/D62F7KHF"
"doi:10.5065/D62F7KJW",122,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62F7KJW"
"doi:10.5065/D62F7KKB",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62F7KKB"
"doi:10.5065/D62F7KMS",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62F7KMS"
"doi:10.5065/D62J68VV",6,168,7,"https://arcticdata.io/catalog/view/doi:10.5065/D62J68VV"
"doi:10.5065/D62J68W9",106,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D62J68W9"
"doi:10.5065/D62J691H",29,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62J691H"
"doi:10.5065/D62N508K",8,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62N508K"
"doi:10.5065/D62N50DC",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D62N50DC"
"doi:10.5065/D62N50FT",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62N50FT"
"doi:10.5065/D62R3PPH",2,140,183,"https://arcticdata.io/catalog/view/doi:10.5065/D62R3PPH"
"doi:10.5065/D62R3PRD",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D62R3PRD"
"doi:10.5065/D62R3PT9",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D62R3PT9"
"doi:10.5065/D62R3PVR",202,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62R3PVR"
"doi:10.5065/D62V2D54",4,138,11,"https://arcticdata.io/catalog/view/doi:10.5065/D62V2D54"
"doi:10.5065/D62V2D6K",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D62V2D6K"
"doi:10.5065/D62V2D8G",5,101,41,"https://arcticdata.io/catalog/view/doi:10.5065/D62V2D8G"
"doi:10.5065/D62Z13HJ",2,101,41,"https://arcticdata.io/catalog/view/doi:10.5065/D62Z13HJ"
"doi:10.5065/D62Z13MW",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D62Z13MW"
"doi:10.5065/D62Z13PS",343,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D62Z13PS"
"doi:10.5065/D6319SZP",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6319SZP"
"doi:10.5065/D6319T10",25,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D6319T10"
"doi:10.5065/D6319T2F",31,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D6319T2F"
"doi:10.5065/D6348HCD",2,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6348HCD"
"doi:10.5065/D6348HDV",10,167,3,"https://arcticdata.io/catalog/view/doi:10.5065/D6348HDV"
"doi:10.5065/D6348HH6",3,172,60,"https://arcticdata.io/catalog/view/doi:10.5065/D6348HH6"
"doi:10.5065/D6348HJN",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6348HJN"
"doi:10.5065/D63776SQ",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D63776SQ"
"doi:10.5065/D63776T5",17,137,173,"https://arcticdata.io/catalog/view/doi:10.5065/D63776T5"
"doi:10.5065/D63776VM",45,13,1,"https://arcticdata.io/catalog/view/doi:10.5065/D63776VM"
"doi:10.5065/D63776W2",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D63776W2"
"doi:10.5065/D63B5X5M",4,168,161,"https://arcticdata.io/catalog/view/doi:10.5065/D63B5X5M"
"doi:10.5065/D63B5X62",49,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D63B5X62"
"doi:10.5065/D63B5X8Z",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D63B5X8Z"
"doi:10.5065/D63B5X9D",21,175,60,"https://arcticdata.io/catalog/view/doi:10.5065/D63B5X9D"
"doi:10.5065/D63F4MMC",12,172,3,"https://arcticdata.io/catalog/view/doi:10.5065/D63F4MMC"
"doi:10.5065/D63F4MNT",99,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D63F4MNT"
"doi:10.5065/D63F4MQQ",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D63F4MQQ"
